VendorID,trip_distance,fare_amount,total_amount
1,21.6,70.0,106.44
2,21.59,70.0,99.23
2,21.59,70.0,98.88
2,21.59,70.0,101.17
2,21.59,70.0,98.88
2,21.59,70.0,98.88
2,21.59,70.0,102.92
2,21.59,80.0,101.1
2,21.59,70.0,95.09
2,21.59,89.8,100.55
2,21.59,84.2,113.16
2,21.59,70.0,104.88
2,21.59,80.7,86.45
2,21.59,81.4,99.09
2,21.59,70.0,88.69
2,21.59,70.0,80.19
2,21.59,70.0,105.23
2,21.59,70.0,99.23
2,21.59,70.0,87.69
2,21.59,70.0,82.69
2,21.59,84.2,89.2
2,21.59,70.0,98.88
2,21.59,70.0,98.88
2,21.59,85.6,105.79
2,21.59,70.0,102.92
2,21.59,70.0,95.0
2,21.59,70.0,99.23
2,21.59,70.0,98.88
2,21.59,70.0,98.88
2,21.59,70.0,105.23
2,21.59,70.0,105.23
2,21.59,70.0,80.94
2,21.59,70.0,98.88
2,21.59,84.9,98.59
2,21.59,83.5,92.25
2,21.59,70.0,90.78
2,21.59,70.0,88.64
2,21.59,70.0,82.69
2,21.59,70.0,98.88
2,21.59,70.0,98.88
2,21.59,70.0,101.17
2,21.59,70.0,95.88
2,21.59,70.0,99.23
2,21.58,104.2,154.48
2,21.58,70.0,99.23
2,21.58,70.0,104.88
2,21.58,70.0,96.75
2,21.58,70.0,87.69
2,21.58,78.5,95.69
2,21.58,100.0,121.0
2,21.58,70.0,105.76
2,21.58,84.9,88.15
2,21.58,80.0,110.88
2,21.58,81.4,111.35
2,21.58,70.0,92.69
2,21.58,70.0,98.88
2,21.58,70.0,99.23
2,21.58,85.6,120.44
2,21.58,84.2,101.72
2,21.58,131.1,162.07
2,21.58,70.0,97.13
2,21.58,84.2,88.2
2,21.58,70.0,92.69
2,21.58,70.0,104.88
2,21.58,70.0,98.88
2,21.58,80.0,107.7
2,21.58,261.0,278.43
2,21.58,70.0,90.55
2,21.58,70.0,98.88
2,21.58,70.0,99.23
2,21.58,70.0,104.88
2,21.58,70.0,95.69
2,21.58,70.0,97.13
2,21.58,126.2,157.99
2,21.58,70.0,98.88
2,21.58,70.0,104.88
2,21.58,80.7,90.89
2,21.58,70.0,74.0
2,21.58,70.0,99.23
2,21.58,70.0,95.88
2,21.58,70.0,102.92
2,21.58,84.2,96.14
2,21.58,85.6,89.85
2,21.58,70.0,92.69
2,21.58,70.0,103.36
2,21.58,70.0,99.23
2,21.57,70.0,98.88
2,21.57,70.0,92.69
2,21.57,83.5,93.69
2,21.57,103.5,149.58
2,21.57,81.4,85.65
2,21.57,70.0,88.8
2,21.57,70.0,87.69
2,21.57,70.0,96.23
2,21.57,83.5,94.69
2,21.57,70.0,95.69
2,21.57,70.0,80.94
2,21.57,70.0,85.94
2,21.57,70.0,87.11
2,21.57,70.0,98.88
2,21.57,70.0,102.92
2,21.57,70.0,95.09
2,21.57,84.9,106.63
2,21.57,70.0,90.9
2,21.57,70.0,90.55
2,21.57,84.9,105.43
2,21.57,70.0,99.23
2,21.57,85.6,95.79
2,21.57,70.0,86.75
2,21.57,82.1,93.85
2,21.57,70.0,92.69
2,21.57,100.0,133.25
2,21.57,70.0,95.09
2,21.57,70.0,106.97
2,21.57,82.8,98.05
2,21.57,70.0,102.92
2,21.57,80.7,101.59
2,21.57,70.0,97.13
2,21.57,84.9,89.15
2,21.57,70.0,87.69
2,21.57,70.0,97.57
2,21.57,70.0,87.69
2,21.57,79.3,91.55
2,21.57,70.0,82.69
2,21.57,70.0,96.23
2,21.57,70.0,99.23
2,21.57,70.0,105.22
2,21.57,70.0,80.19
2,21.57,70.0,78.75
2,21.57,70.0,102.69
2,21.56,133.54,201.89
2,21.56,70.0,99.23
2,21.56,70.0,101.17
2,21.56,70.0,98.88
2,21.56,70.0,104.88
2,21.56,70.0,106.97
2,21.56,70.0,82.69
2,21.56,70.0,75.75
2,21.56,70.0,92.69
2,21.56,70.0,98.88
2,21.56,70.0,97.13
2,21.56,70.0,82.69
2,21.56,70.0,80.94
2,21.56,70.0,90.55
2,21.56,70.0,99.23
2,21.56,70.0,82.69
2,21.56,70.0,84.69
2,21.56,85.0,106.2
2,21.56,70.0,82.69
2,21.56,70.0,100.94
2,21.56,70.0,99.23
2,21.56,70.0,103.36
2,21.56,70.0,87.69
2,21.56,70.0,103.13
2,21.56,70.0,104.88
2,21.56,70.0,95.88
2,21.56,70.0,97.13
2,21.56,79.3,96.94
2,21.56,70.0,85.75
2,21.56,70.0,92.69
2,21.56,70.0,105.23
2,21.56,70.0,85.19
2,21.56,70.0,82.69
2,21.56,70.0,98.88
2,21.56,80.0,100.31
2,21.56,70.0,97.13
2,21.56,70.0,99.23
2,21.56,70.0,109.13
2,21.56,70.0,90.55
2,21.56,70.0,77.75
2,21.56,82.1,92.29
2,21.56,70.0,102.69
2,21.56,82.8,93.55
2,21.56,70.0,87.69
2,21.56,70.0,82.69
2,21.56,70.0,103.36
2,21.56,70.0,106.61
2,21.56,70.0,99.23
2,21.56,102.1,124.68
2,21.56,70.0,98.88
2,21.56,70.0,89.63
2,21.56,70.0,105.23
2,21.56,70.0,96.69
2,21.56,70.0,87.69
2,21.55,70.0,98.19
2,21.55,70.0,83.75
2,21.55,70.0,99.23
2,21.55,70.0,102.92
2,21.55,70.0,104.88
2,21.55,70.0,98.88
2,21.55,70.0,104.88
2,21.55,70.0,96.23
2,21.55,70.0,92.69
2,21.55,70.0,101.17
2,21.55,87.7,100.39
2,21.55,87.7,118.67
2,21.55,70.0,82.69
2,21.55,85.6,116.67
2,21.55,70.0,98.88
2,21.55,86.3,109.56
2,21.55,70.0,90.55
2,21.55,70.0,89.69
2,21.55,70.0,90.55
2,21.55,91.2,110.2
2,21.55,70.0,98.88
2,21.55,70.0,80.19
2,21.55,70.0,103.13
2,21.55,70.0,90.96
2,21.55,70.0,98.88
2,21.55,129.0,133.25
2,21.55,70.0,82.75
2,21.55,106.3,163.19
2,21.55,80.7,104.94
2,21.55,84.2,96.89
2,21.55,70.0,98.88
2,21.55,70.0,98.88
2,21.55,70.0,97.13
2,21.55,70.0,97.13
2,21.55,70.0,88.8
2,21.55,78.6,89.79
2,21.54,70.0,74.0
2,21.54,70.0,98.88
2,21.54,70.0,98.88
2,21.54,70.0,82.69
2,21.54,82.8,108.18
2,21.54,70.0,102.92
2,21.54,70.0,96.23
2,21.54,70.0,104.88
2,21.54,70.0,95.88
2,21.54,70.0,82.69
2,21.54,70.0,100.84
2,21.54,70.0,98.88
2,21.54,79.3,98.71
2,21.54,70.0,97.13
2,21.54,70.0,101.88
2,21.54,82.8,87.05
2,21.54,70.0,76.5
2,21.54,70.0,83.75
2,21.54,70.0,98.88
2,21.54,70.0,97.57
2,21.54,70.0,105.23
2,21.54,102.8,148.56
2,21.54,70.0,86.82
2,21.54,70.0,98.88
2,21.54,105.0,112.75
2,21.54,70.0,106.97
2,21.54,70.0,82.69
2,21.54,102.8,140.18
2,21.54,70.0,94.8
2,21.54,70.0,98.88
2,21.54,70.0,90.55
2,21.54,107.7,148.9
2,21.54,70.0,92.69
2,21.54,70.0,99.23
2,21.54,70.0,97.13
2,21.54,70.0,95.88
2,21.54,70.0,97.13
2,21.54,70.0,92.5
2,21.54,70.0,104.88
2,21.54,81.4,101.58
2,21.54,70.0,80.94
2,21.53,70.0,93.19
2,21.53,70.0,107.5
2,21.53,70.0,97.13
2,21.53,70.0,90.94
2,21.53,94.7,101.2
2,21.53,79.3,92.99
2,21.53,82.8,107.12
2,21.53,70.0,80.75
2,21.53,70.0,97.13
2,21.53,70.0,105.23
2,21.53,70.0,97.13
2,21.53,70.0,99.23
2,21.53,70.0,94.88
2,21.53,80.0,89.25
2,21.53,70.0,94.94
2,21.53,70.0,88.8
2,21.53,88.4,120.96
2,21.53,70.0,104.88
2,21.53,79.3,104.44
2,21.53,81.4,85.65
2,21.53,70.0,97.13
2,21.53,70.0,82.69
2,21.53,81.4,94.09
2,21.53,78.6,92.79
2,21.53,70.0,83.75
2,21.53,70.0,95.88
2,21.53,147.9,206.14
2,21.53,80.7,90.89
2,21.53,70.0,90.55
2,21.53,70.0,80.19
2,21.53,70.0,80.94
2,21.53,70.0,85.1
2,21.53,70.0,94.69
2,21.53,70.0,82.69
2,21.53,70.0,97.13
2,21.53,70.0,98.83
2,21.53,114.0,169.06
2,21.53,70.0,98.88
2,21.53,85.6,95.79
2,21.53,82.1,93.04
2,21.53,70.0,105.23
2,21.53,70.0,90.55
2,21.52,94.7,113.95
2,21.52,107.0,141.45
2,21.52,70.0,90.69
2,21.52,70.0,93.19
2,21.52,70.0,88.8
2,21.52,80.7,108.72
2,21.52,70.0,104.88
2,21.52,70.0,94.25
2,21.52,70.0,105.23
2,21.52,70.0,104.88
2,21.52,70.0,104.88
2,21.52,80.7,90.89
2,21.52,70.0,75.75
2,21.52,70.0,109.98
2,21.52,70.0,85.94
2,21.52,70.0,82.69
2,21.52,70.0,98.88
2,21.52,70.0,104.88
2,21.52,70.0,97.69
2,21.52,70.0,80.19
2,21.52,70.0,99.8
2,21.52,70.0,82.69
2,21.52,91.9,138.69
2,21.52,80.0,101.1
2,21.52,70.0,102.92
2,21.52,70.0,99.23
2,21.52,70.0,85.75
2,21.52,70.0,100.24
2,21.52,80.0,99.25
2,21.52,70.0,96.23
2,21.52,70.0,98.88
2,21.52,89.1,101.29
2,21.52,70.0,98.88
2,21.52,70.0,80.19
2,21.52,70.0,98.88
2,21.52,70.0,92.69
2,21.52,70.0,82.69
2,21.52,70.0,82.69
2,21.52,70.0,90.9
2,21.52,70.0,98.88
2,21.52,86.3,114.39
2,21.52,80.7,106.19
2,21.52,70.0,98.88
2,21.52,70.0,80.94
2,21.52,102.8,126.18
2,21.52,88.4,121.31
2,21.52,70.0,104.88
2,21.51,79.3,99.06
2,21.51,70.0,98.88
2,21.51,132.5,140.75
2,21.51,70.0,75.75
2,21.51,89.1,121.8
2,21.51,70.0,92.69
2,21.51,70.0,87.69
2,21.51,70.0,99.8
2,21.51,70.0,98.88
2,21.51,70.0,104.88
2,21.51,70.0,80.19
2,21.51,81.4,101.58
2,21.51,150.0,165.75
2,21.51,70.0,92.69
2,21.51,70.0,92.69
2,21.51,70.0,97.69
2,21.51,104.2,134.58
2,21.51,70.0,80.94
2,21.51,70.0,90.55
2,21.51,80.7,91.89
2,21.51,81.4,109.52
2,21.51,70.0,97.13
2,21.51,83.5,90.25
2,21.51,84.9,111.44
2,21.51,70.0,98.88
2,21.51,70.0,90.55
2,21.51,70.0,90.55
2,21.51,70.0,103.36
2,21.51,70.0,99.23
2,21.51,70.0,87.69
2,21.51,70.0,98.88
2,21.51,70.0,91.94
2,21.51,70.0,83.25
2,21.51,70.0,98.88
2,21.5,102.8,154.44
1,21.5,70.0,80.19
1,21.5,70.0,100.95
1,21.5,65.5,67.0
1,21.5,70.0,83.75
1,21.5,70.0,102.69
2,21.5,70.0,90.94
2,21.5,70.0,74.0
1,21.5,70.0,99.19
1,21.5,87.7,104.83
1,21.5,70.0,92.5
1,21.5,70.0,97.09
2,21.5,70.0,96.46
2,21.5,80.0,92.25
1,21.5,32.5,34.0
1,21.5,70.0,82.69
1,21.5,70.0,99.69
2,21.5,70.0,109.61
1,21.5,70.0,78.75
1,21.5,70.0,82.69
1,21.5,70.0,90.9
1,21.5,70.0,105.19
1,21.5,70.0,87.69
1,21.5,70.0,95.09
1,21.5,70.0,97.69
1,21.5,70.0,99.19
1,21.5,70.0,79.75
1,21.5,70.0,99.19
1,21.5,94.0,104.19
1,21.5,70.0,110.94
2,21.5,70.0,98.88
1,21.5,48.5,50.0
1,21.5,70.0,93.44
1,21.5,82.8,103.25
2,21.5,92.0,103.0
2,21.5,70.0,87.69
1,21.5,70.0,87.69
1,21.5,80.7,98.95
1,21.5,70.0,97.14
1,21.5,70.0,95.19
2,21.5,88.4,120.38
1,21.5,70.0,97.09
1,21.5,98.6,121.98
1,21.5,82.1,109.8
1,21.5,89.8,100.74
2,21.5,70.0,98.88
2,21.5,84.2,104.95
2,21.5,70.0,105.22
1,21.5,70.0,99.19
1,21.5,70.0,87.69
1,21.5,70.0,109.59
1,21.5,79.3,106.25
1,21.5,70.0,87.69
1,21.5,70.0,90.19
2,21.5,70.0,99.23
1,21.5,78.6,89.79
1,21.5,70.0,80.94
2,21.5,70.0,104.88
1,21.5,70.0,90.69
2,21.5,70.0,99.8
1,21.5,70.0,95.94
1,21.5,70.0,82.69
1,21.5,56.5,58.0
1,21.5,87.7,95.95
1,21.5,70.0,107.69
1,21.5,70.0,92.69
2,21.5,70.0,90.96
2,21.5,70.0,104.88
1,21.5,70.0,97.69
1,21.5,105.6,150.6
1,21.5,70.0,82.69
2,21.5,70.0,97.13
1,21.5,70.0,97.09
1,21.5,70.0,103.34
2,21.5,70.0,87.69
1,21.5,48.5,56.94
2,21.5,70.0,102.92
1,21.5,83.5,105.3
1,21.5,62.5,70.94
1,21.5,84.2,95.39
1,21.5,70.0,90.0
1,21.5,70.0,90.69
1,21.5,70.0,87.69
1,21.5,70.0,86.94
1,21.5,91.2,124.83
1,21.5,70.0,92.69
1,21.5,70.0,99.19
1,21.5,131.8,150.8
2,21.5,113.3,129.43
2,21.5,70.0,84.19
1,21.5,82.1,102.4
1,21.5,70.0,102.19
1,21.5,63.5,71.94
2,21.5,70.0,98.88
1,21.5,82.1,97.55
1,21.5,44.5,52.94
1,21.5,45.5,53.94
1,21.5,80.7,106.15
1,21.5,65.5,67.0
2,21.5,70.0,97.69
2,21.5,70.0,99.23
2,21.5,70.0,82.69
2,21.5,70.0,99.23
2,21.5,104.2,127.08
1,21.5,70.0,87.69
2,21.5,107.3,121.65
1,21.5,81.4,85.65
1,21.5,70.0,96.19
1,21.5,70.0,82.69
1,21.5,50.5,52.0
1,21.5,78.6,89.79
1,21.5,70.0,92.69
1,21.5,70.0,90.0
2,21.5,80.7,91.89
1,21.5,70.0,103.34
1,21.5,70.0,95.94
1,21.5,70.0,99.19
2,21.5,70.0,95.88
2,21.5,80.7,89.95
2,21.5,70.0,82.69
1,21.5,70.0,100.94
1,21.5,70.0,90.9
2,21.5,82.8,100.0
1,21.5,70.0,96.19
1,21.5,70.0,80.75
1,21.5,63.5,65.0
1,21.5,89.8,114.05
2,21.5,86.3,108.66
2,21.5,70.0,80.19
1,21.5,0.01,1.01
1,21.5,65.5,73.94
1,21.5,70.0,99.19
1,21.5,70.0,90.94
1,21.5,61.5,82.08
2,21.5,70.0,98.88
2,21.5,70.0,98.88
1,21.5,82.8,91.05
1,21.5,70.0,99.23
1,21.5,70.0,99.19
1,21.5,136.7,149.39
1,21.5,70.0,80.94
2,21.5,70.0,95.19
1,21.5,70.0,99.19
1,21.5,110.5,161.83
1,21.5,70.0,90.94
1,21.5,70.0,97.09
1,21.5,70.0,105.94
2,21.5,88.4,109.98
1,21.5,51.5,59.94
1,21.5,70.0,99.19
1,21.5,86.3,96.49
1,21.5,95.4,122.25
1,21.5,89.1,95.6
1,21.5,85.6,88.85
2,21.5,81.4,94.09
1,21.5,91.9,131.64
1,21.5,82.8,88.55
1,21.5,70.0,97.09
1,21.5,70.0,99.19
2,21.49,70.0,96.69
2,21.49,100.0,121.75
2,21.49,70.0,98.88
2,21.49,70.0,97.13
2,21.49,70.0,97.13
2,21.49,70.0,98.88
2,21.49,70.0,90.9
2,21.49,70.0,87.69
2,21.49,70.0,98.88
2,21.49,70.0,90.19
2,21.49,70.0,98.88
2,21.49,70.0,97.69
2,21.49,70.0,82.69
2,21.49,82.8,107.12
2,21.49,70.0,98.88
2,21.49,70.0,93.69
2,21.49,70.0,80.19
2,21.49,70.0,94.69
2,21.49,70.0,95.88
2,21.49,70.0,99.23
2,21.49,82.8,91.24
2,21.49,89.8,117.49
2,21.49,70.0,85.75
2,21.49,84.5,115.68
2,21.49,70.0,99.23
2,21.49,70.0,95.94
2,21.49,70.0,95.94
2,21.49,70.0,98.88
2,21.49,79.3,100.26
2,21.49,70.0,87.69
2,21.49,70.0,98.88
2,21.49,70.0,98.88
2,21.49,70.0,105.23
2,21.49,70.0,90.55
2,21.49,80.7,101.59
2,21.49,81.4,108.43
2,21.49,70.0,99.23
2,21.49,70.0,98.88
2,21.49,70.0,104.88
2,21.49,78.6,110.55
2,21.49,70.0,99.23
2,21.48,80.0,104.87
2,21.48,70.0,98.88
2,21.48,70.0,76.75
2,21.48,70.0,99.23
2,21.48,70.0,80.55
2,21.48,70.0,98.88
2,21.48,70.0,95.88
2,21.48,70.0,99.23
2,21.48,70.0,80.75
2,21.48,80.0,102.55
2,21.48,70.0,97.69
2,21.48,70.0,104.88
2,21.48,131.8,136.05
2,21.48,82.8,92.99
2,21.48,70.0,98.88
2,21.48,70.0,107.42
2,21.48,80.0,107.19
2,21.48,70.0,90.19
2,21.48,70.0,97.13
2,21.48,70.0,98.88
2,21.48,70.0,92.69
2,21.48,70.0,103.36
2,21.48,70.0,90.96
2,21.48,81.4,100.65
2,21.48,102.8,151.42
2,21.48,79.3,98.71
2,21.48,85.6,106.62
2,21.48,70.0,98.88
2,21.48,70.0,99.23
2,21.48,70.0,98.88
2,21.48,70.0,102.92
2,21.48,70.0,98.88
2,21.48,70.0,92.19
2,21.48,70.0,92.61
2,21.48,87.7,98.45
2,21.48,70.0,97.13
2,21.48,80.7,90.89
2,21.48,70.0,99.23
2,21.48,70.0,102.7
2,21.48,70.0,98.88
2,21.48,70.0,98.88
2,21.47,70.0,90.75
2,21.47,70.0,85.94
2,21.47,70.0,96.55
2,21.47,82.8,104.11
2,21.47,70.0,104.88
2,21.47,70.0,80.75
2,21.47,70.0,98.69
2,21.47,70.0,107.5
2,21.47,80.7,84.95
2,21.47,70.0,96.75
2,21.47,70.0,104.88
2,21.47,78.6,89.85
2,21.47,81.4,106.63
2,21.47,70.0,104.88
2,21.47,70.0,99.23
2,21.47,70.0,84.69
2,21.47,70.0,80.75
2,21.47,70.0,104.88
2,21.47,70.0,85.19
2,21.47,70.0,87.69
2,21.47,82.8,95.49
2,21.47,134.6,136.1
2,21.47,70.0,104.88
2,21.47,70.0,80.75
2,21.47,70.0,82.75
2,21.47,70.0,96.55
2,21.47,101.0,134.33
2,21.47,70.0,95.69
2,21.47,80.7,107.59
2,21.47,70.0,102.92
2,21.47,70.0,98.88
2,21.47,70.0,99.23
2,21.47,70.0,98.88
2,21.47,70.0,82.69
2,21.47,70.0,99.23
2,21.47,70.0,98.88
2,21.47,90.5,124.57
2,21.47,84.2,98.65
2,21.47,101.4,138.94
2,21.47,70.0,90.55
2,21.47,150.0,198.07
2,21.47,111.5,120.75
2,21.47,89.8,111.66
2,21.47,110.0,155.47
2,21.47,70.0,98.88
2,21.47,70.0,90.69
2,21.47,70.0,95.88
2,21.47,132.5,162.55
2,21.47,70.0,98.88
2,21.47,70.0,97.69
2,21.47,70.0,106.05
2,21.47,70.0,87.69
2,21.46,70.0,80.19
2,21.46,70.0,106.97
2,21.46,70.0,85.94
2,21.46,70.0,92.69
2,21.46,70.0,107.5
2,21.46,84.2,90.95
2,21.46,70.0,103.36
2,21.46,70.0,104.88
2,21.46,70.0,97.13
2,21.46,82.1,87.1
2,21.46,70.0,82.69
2,21.46,79.3,82.55
2,21.46,70.0,104.88
2,21.46,70.0,97.13
2,21.46,70.0,92.69
2,21.46,70.0,105.23
2,21.46,70.0,80.94
2,21.46,70.0,98.88
2,21.46,70.0,97.57
2,21.46,70.0,92.19
2,21.46,70.0,98.88
2,21.46,70.0,98.88
2,21.46,70.0,82.69
2,21.46,70.0,98.88
2,21.46,70.0,104.88
2,21.46,70.0,80.19
2,21.46,80.7,89.95
2,21.46,70.0,90.0
2,21.46,70.0,98.88
2,21.46,84.2,88.45
2,21.46,70.0,87.11
2,21.46,70.0,82.69
2,21.46,70.0,87.69
2,21.46,82.8,89.8
2,21.46,70.0,97.69
2,21.46,70.0,82.69
2,21.46,80.7,91.89
2,21.46,70.0,98.88
2,21.46,70.0,100.24
2,21.46,89.1,97.35
2,21.46,70.0,98.88
2,21.46,70.0,91.8
2,21.46,70.0,80.19
2,21.46,130.0,160.2
2,21.46,70.0,99.23
2,21.46,70.0,80.94
2,21.46,136.7,190.82
2,21.46,137.4,168.43
2,21.46,70.0,81.4
2,21.46,101.4,141.34
2,21.46,82.1,111.07
2,21.46,70.0,90.55
2,21.46,96.1,99.35
2,21.46,70.0,98.88
2,21.46,135.3,149.68
2,21.46,70.0,102.92
2,21.45,70.0,95.88
2,21.45,70.0,81.81
2,21.45,70.0,80.19
2,21.45,70.0,98.88
2,21.45,70.0,87.69
2,21.45,92.6,110.29
2,21.45,70.0,101.88
2,21.45,78.6,92.85
2,21.45,70.0,82.69
2,21.45,79.3,114.55
2,21.45,70.0,96.55
2,21.45,70.0,87.69
2,21.45,70.0,82.69
2,21.45,70.0,74.0
2,21.45,70.0,98.88
2,21.45,103.8,129.31
2,21.45,70.0,90.19
2,21.45,83.5,108.44
2,21.45,70.0,95.94
2,21.45,79.3,89.49
2,21.45,70.0,82.69
2,21.45,84.2,92.45
2,21.45,70.0,95.88
2,21.45,85.6,88.85
2,21.45,82.1,91.35
2,21.45,70.0,98.88
2,21.45,70.0,75.75
2,21.45,70.0,99.8
2,21.45,70.0,95.88
2,21.45,70.0,104.88
2,21.45,70.0,91.35
2,21.45,70.0,80.19
2,21.45,70.0,102.92
2,21.45,70.0,83.33
2,21.45,70.0,98.88
2,21.45,97.5,103.25
2,21.45,70.0,98.88
2,21.45,70.0,101.18
2,21.45,70.0,92.69
2,21.45,70.0,95.09
2,21.45,70.0,90.96
2,21.45,102.8,127.93
2,21.45,70.0,107.5
2,21.45,70.0,98.88
2,21.45,78.6,99.07
2,21.45,70.0,82.69
2,21.45,70.0,98.88
2,21.44,102.1,139.02
2,21.44,70.0,94.25
2,21.44,70.0,90.69
2,21.44,70.0,80.94
2,21.44,70.0,93.0
2,21.44,70.0,97.13
2,21.44,70.0,99.23
2,21.44,81.4,102.43
2,21.44,70.0,96.23
2,21.44,70.0,82.69
2,21.44,70.0,88.75
2,21.44,70.0,102.23
2,21.44,70.0,102.92
2,21.44,70.0,100.5
2,21.44,70.0,90.55
2,21.44,70.0,98.88
2,21.44,70.0,102.92
2,21.44,70.0,90.9
2,21.44,78.6,110.55
2,21.44,70.0,90.9
2,21.44,70.0,90.96
2,21.44,70.0,95.88
2,21.44,70.0,88.69
2,21.44,70.0,98.88
2,21.44,70.0,75.75
2,21.44,70.0,105.23
2,21.44,70.0,98.88
2,21.44,92.6,95.85
2,21.44,70.0,82.69
2,21.44,70.0,98.88
2,21.44,70.0,94.25
2,21.44,70.0,98.88
2,21.44,70.0,98.88
2,21.44,70.0,97.69
2,21.44,107.0,179.57
2,21.44,70.0,98.88
2,21.44,70.0,102.92
2,21.44,70.0,109.17
2,21.44,70.0,85.19
2,21.44,70.0,82.69
2,21.44,82.8,104.11
2,21.44,70.0,90.55
2,21.44,70.0,99.23
2,21.44,70.0,98.88
2,21.44,91.9,119.83
2,21.44,70.0,94.8
2,21.44,70.0,90.55
2,21.44,70.0,99.23
2,21.44,87.0,107.95
2,21.44,87.0,125.55
2,21.44,70.0,98.88
2,21.44,70.0,94.25
2,21.44,70.0,80.94
2,21.44,70.0,90.69
2,21.43,70.0,88.8
2,21.43,70.0,85.69
2,21.43,70.0,103.13
2,21.43,70.0,80.75
2,21.43,70.0,104.88
2,21.43,70.0,91.0
2,21.43,70.0,99.89
2,21.43,70.0,99.23
2,21.43,70.0,82.69
2,21.43,70.0,99.23
2,21.43,70.0,98.88
2,21.43,70.0,123.68
2,21.43,83.5,90.0
2,21.43,70.0,82.69
2,21.43,70.0,99.23
2,21.43,80.7,117.68
2,21.43,70.0,75.75
2,21.43,70.0,107.5
2,21.43,70.0,97.13
2,21.43,70.0,95.88
2,21.43,98.9,147.21
2,21.43,70.0,92.69
2,21.43,70.0,100.69
2,21.43,70.0,95.88
2,21.43,70.0,99.23
2,21.43,77.9,98.23
2,21.43,70.0,98.88
2,21.43,82.1,112.85
2,21.43,70.0,99.23
2,21.43,70.0,107.5
2,21.43,70.0,99.23
2,21.43,70.0,98.88
2,21.43,70.0,102.92
2,21.43,70.0,85.94
2,21.43,70.0,97.13
2,21.43,84.9,105.43
2,21.43,70.0,111.72
2,21.43,80.0,108.53
2,21.43,70.0,95.88
2,21.43,79.3,83.55
2,21.42,70.0,96.29
2,21.42,70.0,92.69
2,21.42,70.0,104.88
2,21.42,70.0,87.69
2,21.42,89.1,113.47
2,21.42,70.0,87.69
2,21.42,70.0,102.92
2,21.42,70.0,90.96
2,21.42,70.0,85.94
2,21.42,70.0,87.69
2,21.42,70.0,104.88
2,21.42,70.0,98.88
2,21.42,70.0,87.11
2,21.42,70.0,90.96
2,21.42,70.0,80.94
2,21.42,70.0,98.88
2,21.42,70.0,101.86
2,21.42,90.5,96.25
2,21.42,70.0,96.46
2,21.42,70.0,97.13
2,21.42,84.2,115.92
2,21.42,79.3,108.24
2,21.42,70.0,98.88
2,21.42,70.0,95.94
2,21.42,70.0,85.75
2,21.42,70.0,109.17
2,21.42,70.0,92.69
2,21.42,141.6,177.98
2,21.42,70.0,102.23
2,21.42,70.0,92.69
2,21.42,80.7,99.94
2,21.42,70.0,95.09
2,21.42,70.0,97.69
2,21.42,80.7,107.59
2,21.42,86.3,99.55
2,21.42,70.0,92.69
2,21.42,70.0,82.0
2,21.42,70.0,92.69
2,21.42,70.0,99.23
2,21.42,70.0,102.69
2,21.42,70.0,82.69
2,21.42,103.8,129.31
2,21.42,91.9,114.18
2,21.42,70.0,95.88
2,21.42,70.0,98.88
2,21.42,70.0,90.9
2,21.41,70.0,106.97
2,21.41,79.3,99.91
2,21.41,70.0,85.69
2,21.41,70.0,92.69
2,21.41,70.0,82.69
2,21.41,70.0,102.92
2,21.41,70.0,87.69
2,21.41,70.0,87.69
2,21.41,70.0,97.69
2,21.41,70.0,88.0
2,21.41,70.0,99.23
2,21.41,70.0,99.23
2,21.41,70.0,96.23
2,21.41,70.0,96.75
2,21.41,70.0,98.88
2,21.41,70.0,109.17
2,21.41,70.0,82.69
2,21.41,70.0,94.8
2,21.41,70.0,90.0
2,21.41,70.0,87.69
2,21.41,70.0,98.88
2,21.41,70.0,80.75
2,21.41,70.0,98.88
2,21.41,70.0,103.36
2,21.41,70.0,106.97
2,21.41,70.0,85.19
2,21.41,70.0,98.88
2,21.41,70.0,97.13
2,21.41,70.0,99.23
2,21.41,70.0,99.8
2,21.41,70.0,92.69
2,21.41,70.0,90.55
2,21.41,70.0,96.55
2,21.41,80.7,91.89
2,21.41,70.0,101.17
2,21.41,70.0,87.94
2,21.41,70.0,98.88
2,21.41,117.5,166.56
2,21.41,70.0,98.88
2,21.41,70.0,95.94
2,21.41,89.8,103.05
2,21.41,103.5,155.4
2,21.41,70.0,98.88
2,21.41,79.3,98.71
2,21.41,70.0,98.88
2,21.41,70.0,87.69
2,21.41,70.0,99.23
2,21.41,70.0,98.88
2,21.41,70.0,97.13
2,21.41,70.0,87.69
2,21.41,99.6,113.85
2,21.41,70.0,92.5
2,21.41,82.8,87.8
2,21.41,70.0,87.69
2,21.41,70.0,87.9
2,21.41,70.0,104.88
1,21.4,81.4,82.9
1,21.4,80.0,95.19
1,21.4,70.0,90.69
1,21.4,33.5,35.0
2,21.4,70.0,104.88
2,21.4,70.0,95.88
2,21.4,70.0,99.23
2,21.4,70.0,80.75
1,21.4,82.1,93.29
2,21.4,70.0,80.75
2,21.4,89.1,119.15
2,21.4,70.0,106.97
1,21.4,70.0,82.69
2,21.4,70.0,74.0
1,21.4,70.0,105.19
1,21.4,70.0,88.8
1,21.4,70.0,82.69
1,21.4,70.0,103.34
1,21.4,56.5,58.0
2,21.4,70.0,90.9
2,21.4,70.0,90.69
1,21.4,70.0,92.5
